from,to,cost,time_consumption,capacity_consumption,time_min_out_i,time_max_out_i,time_avg_out_i,time_min_in_j,time_max_in_j,time_avg_in_j,cap_min_out_i,cap_max_out_i,cap_avg_out_i,cap_min_in_j,cap_max_in_j,cap_avg_in_j,ready_i,due_i,ready_j,due_j,label
0,29,20.0,20.0,10.0,10.0,41.23105625617661,24.114638385342396,100.0,131.2310562561766,114.11463838534239,10.0,40.0,17.2,0.0,0.0,0.0,0,1236,358,405,1
0,30,20.615528128088304,20.615528128088304,10.0,10.0,41.23105625617661,24.114638385342396,100.0,131.2310562561766,114.11463838534239,10.0,40.0,17.2,0.0,0.0,0.0,0,1236,449,504,1
0,31,33.54101966249684,33.54101966249684,20.0,10.0,41.23105625617661,24.114638385342396,100.0,131.2310562561766,114.11463838534239,10.0,40.0,17.2,0.0,0.0,0.0,0,1236,200,237,1
0,32,31.622776601683793,31.622776601683793,30.0,10.0,41.23105625617661,24.114638385342396,100.0,131.2310562561766,114.11463838534239,10.0,40.0,17.2,0.0,0.0,0.0,0,1236,31,100,1
0,33,33.52610922848042,33.52610922848042,40.0,10.0,41.23105625617661,24.114638385342396,100.0,131.2310562561766,114.11463838534239,10.0,40.0,17.2,0.0,0.0,0.0,0,1236,87,158,1
0,34,32.38826948140329,32.38826948140329,20.0,10.0,41.23105625617661,24.114638385342396,100.0,131.2310562561766,114.11463838534239,10.0,40.0,17.2,0.0,0.0,0.0,0,1236,751,816,1
0,35,38.07886552931954,38.07886552931954,10.0,10.0,41.23105625617661,24.114638385342396,100.0,131.2310562561766,114.11463838534239,10.0,40.0,17.2,0.0,0.0,0.0,0,1236,283,344,1
0,36,35.35533905932738,35.35533905932738,10.0,10.0,41.23105625617661,24.114638385342396,100.0,131.2310562561766,114.11463838534239,10.0,40.0,17.2,0.0,0.0,0.0,0,1236,665,716,1
0,37,39.293765408777,39.293765408777,20.0,10.0,41.23105625617661,24.114638385342396,100.0,131.2310562561766,114.11463838534239,10.0,40.0,17.2,0.0,0.0,0.0,0,1236,383,434,1
0,38,41.23105625617661,41.23105625617661,30.0,10.0,41.23105625617661,24.114638385342396,100.0,131.2310562561766,114.11463838534239,10.0,40.0,17.2,0.0,0.0,0.0,0,1236,479,522,1
0,39,40.311288741492746,40.311288741492746,20.0,10.0,41.23105625617661,24.114638385342396,100.0,131.2310562561766,114.11463838534239,10.0,40.0,17.2,0.0,0.0,0.0,0,1236,567,624,1
0,40,20.615528128088304,20.615528128088304,10.0,10.0,41.23105625617661,24.114638385342396,100.0,131.2310562561766,114.11463838534239,10.0,40.0,17.2,0.0,0.0,0.0,0,1236,264,321,1
0,41,18.681541692269406,18.681541692269406,10.0,10.0,41.23105625617661,24.114638385342396,100.0,131.2310562561766,114.11463838534239,10.0,40.0,17.2,0.0,0.0,0.0,0,1236,166,235,1
0,42,19.313207915827967,19.313207915827967,20.0,10.0,41.23105625617661,24.114638385342396,100.0,131.2310562561766,114.11463838534239,10.0,40.0,17.2,0.0,0.0,0.0,0,1236,68,149,1
0,43,16.55294535724685,16.55294535724685,10.0,10.0,41.23105625617661,24.114638385342396,100.0,131.2310562561766,114.11463838534239,10.0,40.0,17.2,0.0,0.0,0.0,0,1236,16,80,1
0,44,21.540659228538015,21.540659228538015,10.0,10.0,41.23105625617661,24.114638385342396,100.0,131.2310562561766,114.11463838534239,10.0,40.0,17.2,0.0,0.0,0.0,0,1236,359,412,1
0,45,22.360679774997898,22.360679774997898,10.0,10.0,41.23105625617661,24.114638385342396,100.0,131.2310562561766,114.11463838534239,10.0,40.0,17.2,0.0,0.0,0.0,0,1236,541,600,1
0,46,20.591260281974,20.591260281974,30.0,10.0,41.23105625617661,24.114638385342396,100.0,131.2310562561766,114.11463838534239,10.0,40.0,17.2,0.0,0.0,0.0,0,1236,448,509,1
0,47,18.027756377319946,18.027756377319946,10.0,10.0,41.23105625617661,24.114638385342396,100.0,131.2310562561766,114.11463838534239,10.0,40.0,17.2,0.0,0.0,0.0,0,1236,1054,1127,1
0,48,23.323807579381203,23.323807579381203,10.0,10.0,41.23105625617661,24.114638385342396,100.0,131.2310562561766,114.11463838534239,10.0,40.0,17.2,0.0,0.0,0.0,0,1236,632,693,1
0,49,19.209372712298546,19.209372712298546,10.0,10.0,41.23105625617661,24.114638385342396,100.0,131.2310562561766,114.11463838534239,10.0,40.0,17.2,0.0,0.0,0.0,0,1236,1001,1066,1
0,50,22.80350850198276,22.80350850198276,10.0,10.0,41.23105625617661,24.114638385342396,100.0,131.2310562561766,114.11463838534239,10.0,40.0,17.2,0.0,0.0,0.0,0,1236,815,880,1
1,0,18.681541692269406,108.6815416922694,0.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,0,1236,1
1,2,2.0,92.0,30.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,825,870,0
1,3,3.605551275463989,93.605551275464,10.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,65,146,0
1,4,3.0,93.0,10.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,727,782,0
1,5,4.242640687119285,94.24264068711929,10.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,15,67,0
1,6,5.0990195135927845,95.09901951359278,20.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,621,702,0
1,7,5.385164807134504,95.3851648071345,20.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,170,225,0
1,8,7.0,97.0,20.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,255,324,0
1,9,7.280109889280518,97.28010988928052,10.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,534,605,0
1,10,10.198039027185569,100.19803902718557,10.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,357,410,0
1,11,10.04987562112089,100.04987562112089,10.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,448,505,0
1,12,26.248809496813376,116.24880949681338,20.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,652,721,0
1,13,24.041630560342615,114.04163056034261,30.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,30,92,0
1,14,28.600699292150182,118.60069929215018,10.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,567,620,0
1,15,27.730849247724095,117.7308492477241,40.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,384,429,0
1,16,30.23243291566195,120.23243291566195,40.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,475,528,0
1,17,27.892651361962706,117.8926513619627,20.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,99,148,0
1,18,30.805843601498726,120.80584360149872,20.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,179,254,0
1,19,32.31098884280702,122.31098884280702,10.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,278,345,0
1,20,23.430749027719962,113.43074902771997,10.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,10,73,0
1,21,21.93171219946131,111.93171219946132,20.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,914,965,0
1,22,23.345235059857504,113.3452350598575,20.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,812,883,0
1,23,21.400934559032695,111.40093455903269,10.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,732,777,0
1,24,26.90724809414742,116.90724809414742,10.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,65,144,0
1,25,25.612496949731394,115.6124969497314,40.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,169,224,0
1,26,23.853720883753127,113.85372088375313,10.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,622,701,0
1,27,27.202941017470888,117.20294101747089,10.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,261,316,0
1,28,25.553864678361276,115.55386467836128,20.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,546,593,0
1,29,30.805843601498726,120.80584360149872,10.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,358,405,0
1,30,28.178005607210743,118.17800560721074,10.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,449,504,0
1,31,48.104053883222775,138.10405388322278,20.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,200,237,0
1,32,44.82186966202994,134.82186966202994,30.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,31,100,0
1,33,46.400431032480725,136.40043103248072,40.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,87,158,0
1,34,43.56604182158393,133.56604182158392,20.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,751,816,0
1,35,51.85556864985669,141.8555686498567,10.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,283,344,0
1,36,46.14108798023731,136.1410879802373,10.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,665,716,0
1,37,51.31276644267,141.31276644267,20.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,383,434,0
1,38,53.0,143.0,30.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,479,522,0
1,39,50.53711507397311,140.5371150739731,20.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,567,624,0
1,40,39.293765408777,129.293765408777,10.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,264,321,0
1,41,37.36308338453881,127.36308338453881,10.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,166,235,0
1,42,37.94733192202055,127.94733192202055,20.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,68,149,0
1,43,35.11409973215888,125.11409973215888,10.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,16,80,0
1,44,40.162171256046406,130.1621712560464,10.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,359,412,0
1,45,40.85339643163099,130.85339643163098,10.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,541,600,0
1,46,39.0,129.0,30.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,448,509,0
1,47,36.24913792078372,126.24913792078371,10.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,1054,1127,0
1,48,41.6293165929973,131.6293165929973,10.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,632,693,0
1,49,37.12142238654117,127.12142238654117,10.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,1001,1066,0
1,50,40.70626487409524,130.70626487409524,10.0,92.0,143.0,118.87615047932033,18.681541692269406,143.0,117.07615047932033,0.0,40.0,17.0,10.0,10.0,10.0,912,967,815,880,0
2,0,20.615528128088304,110.6155281280883,0.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,0,1236,1
2,1,2.0,92.0,10.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,912,967,1
2,3,5.0,95.0,10.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,65,146,0
2,4,3.605551275463989,93.605551275464,10.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,727,782,0
2,5,5.830951894845301,95.8309518948453,10.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,15,67,0
2,6,5.0990195135927845,95.09901951359278,20.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,621,702,0
2,7,6.4031242374328485,96.40312423743285,20.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,170,225,0
2,8,7.280109889280518,97.28010988928052,20.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,255,324,0
2,9,7.0,97.0,10.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,534,605,0
2,10,10.770329614269007,100.770329614269,10.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,357,410,0
2,11,10.04987562112089,100.04987562112089,10.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,448,505,0
2,12,25.0,115.0,20.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,652,721,0
2,13,23.53720459187964,113.53720459187964,30.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,30,92,0
2,14,27.459060435491963,117.45906043549196,10.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,567,620,0
2,15,26.92582403567252,116.92582403567252,40.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,384,429,0
2,16,29.154759474226502,119.1547594742265,40.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,475,528,0
2,17,27.459060435491963,117.45906043549196,20.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,99,148,0
2,18,30.4138126514911,120.4138126514911,20.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,179,254,0
2,19,31.622776601683793,121.6227766016838,10.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,278,345,0
2,20,25.0,115.0,10.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,10,73,0
2,21,23.430749027719962,113.43074902771997,20.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,914,965,0
2,22,24.758836806279895,114.7588368062799,20.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,812,883,0
2,23,22.67156809750927,112.67156809750927,10.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,732,777,0
2,24,28.284271247461902,118.2842712474619,10.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,65,144,0
2,25,26.90724809414742,116.90724809414742,40.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,169,224,0
2,26,25.0,115.0,10.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,622,701,0
2,27,28.42534080710379,118.4253408071038,10.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,261,316,0
2,28,26.627053911388696,116.6270539113887,20.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,546,593,0
2,29,32.01562118716424,122.01562118716424,10.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,358,405,0
2,30,29.154759474226502,119.1547594742265,10.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,449,504,0
2,31,49.49747468305833,139.49747468305833,20.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,200,237,0
2,32,46.09772228646444,136.09772228646443,30.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,31,100,0
2,33,47.634021455258214,137.63402145525822,40.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,87,158,0
2,34,44.654227123532216,134.65422712353222,20.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,751,816,0
2,35,53.150729063673246,143.15072906367325,10.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,283,344,0
2,36,47.16990566028302,137.169905660283,10.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,665,716,0
2,37,52.43090691567332,142.43090691567332,20.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,383,434,0
2,38,54.08326913195984,144.08326913195984,30.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,479,522,0
2,39,51.478150704935004,141.478150704935,20.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,567,624,0
2,40,41.23105625617661,131.2310562561766,10.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,264,321,0
2,41,39.293765408777,129.293765408777,10.0,92.0,144.08326913195984,119.79286435847433,20.615528128088304,144.08326913195984,117.99286435847432,0.0,40.0,16.6,30.0,30.0,30.0,825,870,166,235,0
